49.448160,50.111040,50.145350,51.085103,57.336450,57.384363,82.080760,84.466380,90.537142,93.988032,97.138933,97.271605,97.793916,102.213933,103.829803,104.740595,109.072731,129.942903
48.626199,49.448160,51.159132,51.536200,52.145048,59.197110,82.598534,86.822956,89.735169,92.500829,95.808017,95.941454,95.974772,104.201059,104.785241,106.306419,108.654187,123.826371
50.706849,50.954769,51.159132,51.439030,55.184599,72.767636,76.282020,82.080760,90.363593,94.868298,101.082943,101.389600,103.288294,103.668525,108.864503,110.131920,112.551349,118.412803
50.334666,50.706849,51.085103,51.321713,53.921916,59.197110,83.974617,91.667211,93.649469,98.064018,98.157992,98.308465,98.405895,99.498927,101.126569,101.758298,110.704495,126.176191
48.894005,49.141335,49.997610,50.145350,53.921916,73.578076,82.815117,84.886849,90.321899,92.500829,95.413178,98.221031,99.807372,100.092228,103.668525,106.639511,115.524336,120.646590
49.134956,49.141335,49.990947,51.490138,66.913698,68.214137,70.222152,83.323503,89.611140,97.271605,97.738967,98.157992,100.516785,101.044002,106.919691,109.512273,116.858671,119.905082
50.454911,51.187687,51.431376,51.490138,57.372495,57.844283,72.255908,88.964684,94.350486,97.758307,99.400207,99.807372,103.111073,107.632219,109.913662,110.844644,113.861941,114.004701
48.045479,48.343615,48.653093,50.454911,60.425176,72.720938,75.472501,89.197795,89.994108,90.261559,94.913802,95.177731,95.999344,101.044002,112.326178,117.097384,118.899880,118.959774
50.359639,50.575761,51.614037,58.309585,60.425176,72.297601,76.185769,86.472588,94.488788,95.045648,97.268264,97.867139,98.700002,103.411239,108.526488,110.844644,116.174286,118.415599
48.987740,49.019350,49.322462,50.575761,51.358212,70.357402,85.134235,89.994108,93.813767,98.257471,98.645911,100.247994,100.587849,107.963425,109.914004,114.430034,115.274286,118.616503
49.019350,49.308023,50.407014,54.688457,58.309585,66.162470,90.242332,90.757899,91.060666,91.078478,92.924215,95.900619,97.483875,105.202411,115.519512,117.097384,119.367644,125.579078
49.308023,49.513950,49.572317,49.639926,74.723144,76.185769,78.372698,89.368419,93.813767,94.003674,94.382914,95.962983,97.742992,98.467510,101.690094,122.060862,123.758401,124.128019
49.639926,49.760131,51.058501,53.558557,56.580499,68.517825,86.472588,91.060666,93.444679,93.753294,95.554905,96.715907,99.564513,103.151586,105.399476,115.275752,117.684972,124.217099
48.809206,48.934545,51.058501,51.083518,51.885864,71.904026,77.088172,86.571729,86.722745,89.792276,95.538863,97.483351,97.742992,103.233315,105.787564,116.798956,126.881911,127.589248
48.689723,48.809206,51.358275,51.392085,51.435123,52.868338,90.765695,91.035960,95.163902,95.270339,95.554905,99.026811,99.693961,100.571003,101.898775,109.303054,111.345213,114.906576
51.109743,51.885864,52.868338,53.706676,59.119484,71.885573,75.027117,85.932669,88.343757,91.413083,99.195595,99.564513,100.821074,104.258346,108.479214,108.987229,119.608741,121.268507
